ESSR01 	ESSE11 	0.1813
ESSR01 	ESSE12 	0.0000
ESSR01 	ESSE13 	0.1554
ESSR01 	ESSE14 	0.1091
ESSR01 	ESSE15 	0.2344
ESSR01 	ESSE16 	0.1351
ESSR01 	ESSE17 	0.0570
ESSR01 	ESSE18 	0.0709
ESSR01 	ESSE19 	0.0000
ESSR01 	ESSE20 	0.0000
ESSR01 	ESSE21 	0.0000
ESSR01 	ESSE22 	0.1026
ESSR01 	ESSE23 	0.0000
ESSR01 	ESSE24 	0.0870
ESSR01 	ESSE25 	0.0000
ESSR01 	ESSE26 	0.0000
ESSR01 	ESSE27 	0.0491
ESSR01 	ESSE28 	0.0592
ESSR01 	ESSH10 	0.0000
ESSR01 	ESSH11 	0.0035
ESSR01 	ESSH12 	0.0000
ESSR01 	ESSH13 	0.0000
ESSR01 	ESSH14 	0.0000
ESSR01 	ESSH15 	0.0000
ESSR01 	ESSH16 	0.5125
ESSR01 	ESSH17 	0.0336
ESSR01 	ESSH18 	0.1493
ESSR01 	ESSH19 	0.2756
ESSR01 	ESSH08 	0.0000
ESSR01 	ESSH09 	0.0000
ESSR01 	ESSH01 	0.1007
ESSR01 	ESSH02 	0.0000
ESSR01 	ESSH03 	0.0216
ESSR01 	ESSH04 	0.0000
ESSR01 	ESSH05 	0.0000
ESSR01 	ESSH06 	0.1202
ESSR01 	ESSH07 	0.0644
ESSR01 	ESSH20 	0.1114
ESSR01 	ESSH21 	0.2000
ESSR01 	ESSH22 	0.0000
ESSR01 	ESSH23 	0.0000
ESSR01 	ESSH24 	0.0000
ESSR01 	ESSH25 	0.1106
ESSR01 	ESSH26 	0.0000
ESSR01 	ESSH27 	0.1249
ESSR01 	ESSH28 	0.0000
ESSR02 	ESSR18 	0.1412
ESSR02 	ESSR19 	0.3091
ESSR02 	ESSR20 	0.2948
ESSR02 	ESSR01 	0.0977
ESSR02 	ESSR02 	1.0000
ESSR02 	ESSR03 	0.1547
ESSR02 	ESSR04 	0.0000
ESSR02 	ESSR05 	0.0061
ESSR02 	ESSR06 	0.0000
ESSR02 	ESSR07 	0.2177
